"URI","Title","RecordId","Authority","Coin Type URI","Date on Object","Degree","Deity","Denomination","Department","Diameter","Dynasty","Engraver","Era","Findspot","Findspot URI","Issuer","Maker","Manufacture","Material","Mint","Obverse Legend","Obverse Type","Object Type","Portrait","Reference","Region","Reverse Legend","Reverse Type","Weight","Year","Date Record Modified"
"http://numismatics.org/search/id/1957.172.1479","RIC I (second edition) Augustus 77A. 1957.172.1479","1957.172.1479","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.77A","","","","Denarius","Roman","17.5","","","","","","","","Struck","Silver","Colonia Patricia","CAESAR AVGVSTVS","","Coin","Augustus","BMC.378|RIC I (second edition) Augustus 77A","Lusitania","OB CIVIS SERVATOS","","3.95","-19","2016-06-21T13:13:47Z"
"http://numismatics.org/search/id/1957.172.1486","RIC I (second edition) Augustus 110. 1957.172.1486","1957.172.1486","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.110","","","","Denarius","Roman","17.0","","","","","","","","Struck","Silver","Colonia Patricia","CAESARI AVGVSTO","","Coin","Augustus","BMC.394v|RIC I (second edition) Augustus 110","Lusitania","SPQR","","3.83","-18","2016-06-21T13:13:55Z"
"http://numismatics.org/search/id/1957.172.1487","RIC I (second edition) Augustus 110. 1957.172.1487","1957.172.1487","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.110","","","","Denarius","Roman","17.5","","","","","","","","Struck","Silver","Colonia Patricia","[CAESARI] AVGVSTO","","Coin","Augustus","BMC.394v|RIC I (second edition) Augustus 110","Lusitania","SPQR","","3.83","-18","2016-06-21T13:13:56Z"
"http://numismatics.org/search/id/1957.172.1491","RIC I (second edition) Augustus 167A. 1957.172.1491","1957.172.1491","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.167A","","","","Denarius","Roman","19.5","","","","","","","","Struck","Silver","Lugdunum","AVGVSTVS DIVI F","","Coin","Augustus","BMC.451|RIC I (second edition) Augustus 167A","Gallia","IMP X","","3.86","-15|-13","2016-06-21T13:14:00Z"
"http://numismatics.org/search/id/1957.172.1495","RIC I (second edition) Augustus 174. 1957.172.1495","1957.172.1495","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.174","","","","Denarius","Roman","17.0","","","","","","","","Struck","Silver","Lugdunum","AVGVSTVS DIVI F","","Coin","Augustus","BMC.465|RIC I (second edition) Augustus 174","Gallia","IMP XI","","3.82","-12","2016-06-21T13:14:05Z"
"http://numismatics.org/search/id/1967.153.205","RIC I (second edition) Augustus 130. 1967.153.205","1967.153.205","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.130","","","","Denarius","Roman","19.0","","","","Shikhlar Hd.","","","","Struck","Silver","Colonia Patricia","","","Coin","Augustus","BMC.346v|RIC I (second edition) Augustus 130","Lusitania","AVGVSTVS","","3.64","-18|-17","2016-06-21T13:15:05Z"
"http://numismatics.org/search/id/1969.222.1278","RIC I (second edition) Augustus 130. 1969.222.1278","1969.222.1278","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.130","","","","Denarius","Roman","18.0","","","","","","","","Struck","Silver","Colonia Patricia","","","Coin","Augustus","BMC.345v|RIC I (second edition) Augustus 130","Lusitania","AVGVSTVS","","2.99","-18|-17","2016-06-21T13:15:27Z"
"http://numismatics.org/search/id/1969.222.1280","RIC I (second edition) Augustus 13. 1969.222.1280","1969.222.1280","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.13","","","","As","Roman","17.0","","","","","","P. Carisius","","Struck","Bronze","Caesaraugusta","CAESAR AVG TR[...]","","Coin","Augustus","RIC I (second edition) Augustus 13","Lusitania","P CARISIVS LEG AVGVSTI","","12.12","-25|-23","2016-06-21T13:15:29Z"
"http://numismatics.org/search/id/0000.999.16776","RIC I (second edition) Augustus 16. 0000.999.16776","0000.999.16776","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.16","","","","As","Roman","26.0","","","","","","P. Carisius","","Struck","Bronze","Caesaraugusta","effaced","","Coin","Augustus","RIC I (second edition) Augustus 16","Lusitania","P CARISIVS LEG AVGVSTI","","8.12","-25|-23","2016-06-21T12:50:35Z"
"http://numismatics.org/search/id/1922.999.66","RIC I (second edition) Augustus 167A. 1922.999.66","1922.999.66","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.167A","","","","Denarius","Roman","19.0","","","","","","","","Struck","Silver","Lugdunum","AVGVSTVS DIVI F","","Coin","Augustus","BMC.451|RIC I (second edition) Augustus 167A","Gallia","IMP X","","3.77","-15|-13","2016-06-21T12:52:03Z"
"http://numismatics.org/search/id/1937.158.399","RIC I (second edition) Augustus 37B. 1937.158.399","1937.158.399","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.37B","","","","Denarius","Roman","21.0","","","","","","","","Struck","Silver","Caesaraugusta","CAESAR AVGVSTVS","","Coin","Augustus","BMC.326|RIC I (second edition) Augustus 37B","Lusitania","DIVVS IVLIVS","","3.78","-19|-18","2016-06-21T12:53:09Z"
"http://numismatics.org/search/id/1937.158.403","RIC I (second edition) Augustus 126. 1937.158.403","1937.158.403","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.126","","","","Denarius","Roman","20.0","","","","","","","","Struck","Silver","Colonia Patricia","","","Coin","Augustus","BMC.347|RIC I (second edition) Augustus 126","Lusitania","AVGVSTVS","","3.79","-18|-17","2016-06-21T12:53:13Z"
"http://numismatics.org/search/id/1937.158.405","RIC I (second edition) Augustus 51. 1937.158.405","1937.158.405","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.51","","","","Denarius","Roman","19.0","","","","","","","","Struck","Silver","Colonia Patricia","","","Coin","Augustus","BMC.352|RIC I (second edition) Augustus 51","Lusitania","CAESAR AVGVSTVS","","3.71","-20|-19","2016-06-21T12:53:15Z"
"http://numismatics.org/search/id/1937.158.406","RIC I (second edition) Augustus 51. 1937.158.406","1937.158.406","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.51","","","","Denarius","Roman","19.0","","","","","","","","Struck","Silver","Colonia Patricia","","","Coin","Augustus","BMC.352|RIC I (second edition) Augustus 51","Lusitania","CAESAR AVGVSTVS","","3.82","-20|-19","2016-06-21T12:53:16Z"
"http://numismatics.org/search/id/1937.158.409","RIC I (second edition) Augustus 54A. 1937.158.409","1937.158.409","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.54A","","","","Denarius","Roman","19.5","","","","","","","","Struck","Silver","Colonia Patricia","","","Coin","Augustus","BMC.359a|RIC I (second edition) Augustus 54A","Lusitania","FORT RED CAES AVG SPQR","","3.63","-20|-19","2016-06-21T12:53:19Z"
"http://numismatics.org/search/id/1937.158.411","RIC I (second edition) Augustus 77A. 1937.158.411","1937.158.411","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.77A","","","","Denarius","Roman","19.5","","","","","","","","Struck","Silver","Colonia Patricia","CAESAR AVGVSTVS","","Coin","Augustus","BMC.378|RIC I (second edition) Augustus 77A","Lusitania","OB CIVIS SERVATOS","","3.82","-19","2016-06-21T12:53:21Z"
"http://numismatics.org/search/id/1937.158.412","RIC I (second edition) Augustus 77A. 1937.158.412","1937.158.412","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.77A","","","","Denarius","Roman","17.5","","","","","","","","Struck","Silver","Colonia Patricia","CAESAR AVGVSTVS","","Coin","Augustus","BMC.378|RIC I (second edition) Augustus 77A","Lusitania","OB CIVIS SERVATOS","","3.7","-19","2016-06-21T12:53:22Z"
"http://numismatics.org/search/id/1937.158.417","RIC I (second edition) Augustus 105A. 1937.158.417","1937.158.417","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.105A","","","Mars","Denarius","Roman","18.5","","","","","","","","Struck","Silver","Colonia Patricia","CAESARI AVGVSTO","","Coin","Augustus","BMC.373|RIC I (second edition) Augustus 105A","Lusitania","MAR VLT","","3.82","-18","2016-06-21T12:53:27Z"
"http://numismatics.org/search/id/1937.158.429","RIC I (second edition) Augustus 174. 1937.158.429","1937.158.429","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.174","","","","Denarius","Roman","18.0","","","","","","","","Struck","Silver","Lugdunum","AVGVSTVS DIVI F","","Coin","Augustus","BMC.465|RIC I (second edition) Augustus 174","Gallia","IMP XI","","3.76","-12","2016-06-21T12:53:41Z"
"http://numismatics.org/search/id/1937.158.430","RIC I (second edition) Augustus 187A. 1937.158.430","1937.158.430","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.187A","","","","Denarius","Roman","17.5","","","","","","","","Struck","Silver","Lugdunum","AVGVSTVS DIVI F","","Coin","Augustus","BMC.474|RIC I (second edition) Augustus 187A","Gallia","IMP XII","","3.67","-11|-10","2016-06-21T12:53:42Z"
"http://numismatics.org/search/id/1941.131.676","RIC I (second edition) Augustus 37A. 1941.131.676","1941.131.676","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.37A","","","","Denarius","Roman","20.5","","","","","","","","Struck","Silver","Caesaraugusta","CAESAR AVGVSTVS","","Coin","Augustus","BMC.323|RIC I (second edition) Augustus 37A","Lusitania","DIVVS IVLIVS","","3.7","-19|-18","2016-06-21T12:54:24Z"
"http://numismatics.org/search/id/1944.10.39056","RIC I (second edition) Augustus 77A. 1944.10.39056","1944.10.39056","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.77A","","","","Denarius","Roman","","","","","","","","","Struck","Silver","Colonia Patricia","CAESAR AVGVSTVS","","Coin","Augustus","BMC.378|RIC I (second edition) Augustus 77A","Lusitania","OB CIVIS SERVATOS","","","-19","2016-06-21T12:54:58Z"
"http://numismatics.org/search/id/1953.171.393","RIC I (second edition) Augustus 40B. 1953.171.393","1953.171.393","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.40B","","","","Denarius","Roman","19.0","","","","","","","","Struck","Silver","Caesaraugusta","CAESAR AVGVSTVS","","Coin","Augustus","BMC.331|RIC I (second edition) Augustus 40B","Lusitania","OB CIVIS SERVATOS","","3.61","-19|-18","2016-07-01T16:52:26Z"
"http://numismatics.org/search/id/1957.172.1478","RIC I (second edition) Augustus 126. 1957.172.1478","1957.172.1478","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.126","","","","Denarius","Roman","18.5","","","","","","","","Struck","Silver","Colonia Patricia","","","Coin","Augustus","BMC.347|RIC I (second edition) Augustus 126","Lusitania","AVGVSTVS","","3.86","-18|-17","2016-07-01T16:52:48Z"
"http://numismatics.org/search/id/1967.153.101","RIC I (second edition) Augustus 51. 1967.153.101","1967.153.101","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.51","","","","Denarius","Roman","18.0","","","","Shikhlar Hd.","","","","Struck","Silver","Colonia Patricia","","","Coin","Augustus","BMC.352|RIC I (second edition) Augustus 51","Lusitania","CAESAR AVGVSTVS","","3.6","-20|-19","2016-07-01T16:53:22Z"
"http://numismatics.org/search/id/1969.222.1279","RIC I (second edition) Augustus 51. 1969.222.1279","1969.222.1279","Augustus","http://numismatics.org/ocre/id/ric.1(2).aug.51","","","","Denarius","Roman","18.5","","","","","","","","Struck","Silver","Colonia Patricia","","","Coin","Augustus","BMC.352|RIC I (second edition) Augustus 51","Lusitania","CAESAR AVGVSTVS","","3.81","-20|-19","2016-07-01T16:53:28Z"
"http://numismatics.org/search/id/1944.100.17723","Bronze Coin, Thessaly, 27 BC - AD 14. 1944.100.17723","1944.100.17723","Augustus","","","","Athena","","Greek","","Julio-Claudian","","","","","","","","Bronze","","","Augustus","Coin","","Burrer, Augustus 1.3.4|RPC 1425/8-10","Thessaly","","Athena Itonia","6.76","-26|14","2015-02-18T22:20:01Z"
"http://numismatics.org/search/id/1969.167.6","Bronze Coin, Lystra, 27 BC - AD 14. 1969.167.6","1969.167.6","Augustus","","","","","","Greek","27.0","Julio-Claudian","","","","","","","","Bronze","Lystra","","Augustus bust r.","Coin","","","Asia","","Augustus as founder plowing behind yoked oxen","10.12","-26|14","2015-06-18T21:30:03Z"
"http://numismatics.org/search/id/1965.43.2","Bronze Tessera of Augustus, uncertain, 27 BC - AD 14. 1965.43.2","1965.43.2","Augustus","","","","","Tessera","Roman","20.0","","","","","","Augustus","","Struck","Bronze","uncertain","","Head r.","Coin","Augustus","Cohen.19","","III","Legend in border of dots within wreath","4.18","-26|14","2014-04-12T23:26:16.654Z"
"http://numismatics.org/search/id/0000.999.31169","Bronze Sestertius of Augustus, 27 BC - AD 14. 0000.999.31169","0000.999.31169","Augustus","","","","","Sestertius","Roman","","","","","","","Augustus","","Struck","Bronze","","","Bare head r.","Cf","Augustus","","","P LICINIVS STOLO III VIR A A A F F","'S C' monogram","","-26|14","2015-02-13T21:53:57Z"
"http://numismatics.org/search/id/0000.999.31170","Bronze Sestertius of Augustus, 27 BC - AD 14. 0000.999.31170","0000.999.31170","Augustus","","","","","Sestertius","Roman","","","","","","","Augustus","","Cast","Bronze","","TR POT IMP AVGVST","Bare head r.","Cf","Augustus","","","OB CIVES SERVATOS","Inscription within wreath","","-26|14","2015-02-13T21:53:57Z"
"http://numismatics.org/search/id/0000.999.31172","Bronze Sestertius of Augustus, 27 BC - AD 14. 0000.999.31172","0000.999.31172","Augustus","","","","","Sestertius","Roman","","","","","","","Augustus","","Cast","Bronze","","DIVVS AVGVSTVS PATER","Bare head l.","Cf","Augustus","","","MAT AVGG MAT SEN M PATR","Emperor on throne","","-26|14","2015-02-13T21:53:57Z"
"http://numismatics.org/search/id/1943.39.4","Bronze Denarius of Augustus, 27 BC - AD 14. 1943.39.4","1943.39.4","Augustus","","","","","Denarius","Roman","","","","","","","Augustus","","","Bronze","","","Head laur. r.","Cf","Augustus","","","FORT RED CAES AVG S P Q R","Inscription on altar","","-26|14","2015-02-18T20:34:35Z"
"http://numismatics.org/search/id/1943.39.5","Bronze Denarius of Augustus, 27 BC - AD 14. 1943.39.5","1943.39.5","Augustus","","","","","Denarius","Roman","","","","","","","Augustus","","","Bronze","","","Head laur. r.","Cf","Augustus","","","FORT RED CAES AVG S P Q R","Inscription on altar","","-26|14","2015-02-18T20:34:36Z"
"http://numismatics.org/search/id/0000.999.30772","Bronze Denarius of Augustus, 27 BC - AD 14. 0000.999.30772","0000.999.30772","Augustus","","","","","Denarius","Roman","","","","","","","Augustus","","","Bronze","","DIVVS AVG PATER PATRIAE","Head rad. r.","Cf","Augustus","","","PONT MAX","Caesar on throne l.; holding coin and staff","","-26|14","2015-02-13T21:53:43Z"
"http://numismatics.org/search/id/0000.999.30773","Bronze Denarius of Augustus, 27 BC - AD 14. 0000.999.30773","0000.999.30773","Augustus","","","","","Denarius","Roman","","","","","","","Augustus","","","Bronze","","CAESAR AVGVSTVS DIVI PATER PATRIAE","Head laur. r.","Cf","Augustus","","","PONTIF MAXIM","Caesar on throne r.; holding coin and staff","","-26|14","2015-02-13T21:53:43Z"
"http://numismatics.org/search/id/0000.999.30780","Bronze Denarius of Augustus, 27 BC - AD 14. 0000.999.30780","0000.999.30780","Augustus","","","","","Denarius","Roman","","","","","","","Augustus","","","Bronze","","AVGVSTVS COS XI","Bare head r.","Cf","Augustus","","","S P Q R SIGNIS RECEP","Triumphal arch","","-26|14","2015-02-13T21:53:43Z"
"http://numismatics.org/search/id/1970.90.2","Bronze Sestertius of Augustus, 27 BC - AD 14. 1970.90.2","1970.90.2","Augustus","","","","","Sestertius","Roman","","","","","","","Augustus","","Cast","Bronze","","TI SEMPRONIVS GRACCVS III VIR A A A F F","S C with inscription","Cf","Augustus","","","OB CIVIS SERVATOS","Inscription in wreath","","-26|14","2015-02-25T20:16:40Z"
"http://numismatics.org/search/id/1986.69.90","Bronze Denarius of Augustus, 27 BC - AD 14. 1986.69.90","1986.69.90","Augustus","","","","","Denarius","Roman","","","","","","","Augustus","","","Bronze","","?","Head laur. r.","Cf","Augustus","","","C L CAESARES AVG F COS PRINC IV","Two soldiers","","-26|14","2015-02-27T17:06:24Z"
"http://numismatics.org/search/id/1987.77.30","Bronze Coin of Augustus, Masicytes, 30 BC - AD 14. 1987.77.30","1987.77.30","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Masicytes","","Augustus hd. r.","Coin","","HAT, Coinage of the Lycian League, NNM.162|RPC. 3317","Lycia-Pamphylia","","cithara within wreath","25.37","-29|14","2015-02-27T18:17:45Z"
"http://numismatics.org/search/id/1959.101.24","Bronze Sestertius of Augustus, 27 BC - AD 14. 1959.101.24","1959.101.24","Augustus","","","","","Sestertius","Roman","","","","","","","Augustus","","Struck","Bronze","","?","Head laur. r.","Cf","Augustus","","","CN PTSO III VIR A A A F F","'S C' within inscription","","-26|14","2015-02-20T21:33:51Z"
"http://numismatics.org/search/id/1961.16.23","Bronze As of Augustus, Colonia Patricia, 27 BC - AD 14. 1961.16.23","1961.16.23","Augustus","","","","","As","Roman","","","","","","","Augustus","","Struck","Bronze","Colonia Patricia","PERM CAES AVG","Head bare l.","Coin","Augustus","RPC 1.129","Spain","COLONIA / PATRIC2.1IA","Wreath surrounding legend","","-26|14","2015-02-20T21:54:11Z"
"http://numismatics.org/search/id/1950.101.4","Bronze Sestertius of Augustus, 27 BC - AD 14. 1950.101.4","1950.101.4","Augustus","","","","","Sestertius","Roman","","","","","","","Augustus","","Cast","Bronze","","C CAESAR AVG GERMANICVS PONM TR POT","Head laur. l.","Cf","Augustus","","","AGRIPPINA DRVSILLA IVLIA","Three maidens w/ horns-of-plenty","","-26|14","2015-02-19T21:06:36Z"
"http://numismatics.org/search/id/1949.98.124","Bronze Sestertius of Augustus, 27 BC - AD 14. 1949.98.124","1949.98.124","Augustus","","","","","Sestertius","Roman","","","","","","","Augustus","","Cast","Bronze","","?","Bare head r.","Cf","Augustus","","","M SALVIVS OTHO III VIR A A A F F","'S C' monogram","","-26|14","2015-02-19T21:05:05Z"
"http://numismatics.org/search/id/1949.98.125","Bronze Sestertius of Augustus, 27 BC - AD 14. 1949.98.125","1949.98.125","Augustus","","","","","Sestertius","Roman","","","","","","","Augustus","","Cast","Bronze","","?","Bare head r.","Cf","Augustus","","","M SALVIVS OTHO III VIR A A A F F","'S C' monogram","","-26|14","2015-02-19T21:05:06Z"
"http://numismatics.org/search/id/1949.98.126","Bronze Sestertius of Augustus, 27 BC - AD 14. 1949.98.126","1949.98.126","Augustus","","","","","Sestertius","Roman","","","","","","","Augustus","","Cast","Bronze","","?","Bare head r.","Cf","Augustus","","","M SALVIVS OTHO III VIR A A A F F","'S C' monogram","","-26|14","2015-02-19T21:05:06Z"
